83790, 160, 3958, 2895 
83970, 160, 3095, 1625 
84330, 88, 3547, 1538 
84240, 156, 3112, 1968 
84510, 148, 2070, 4150 
84600, 105, 3297, 3929 
84420, 290, 1968, 1307 
84780, 203, 4539, 3095 
84870, 214, 4150, 2948 
84960, 108, 1699, 3066 
85050, 289, 2811, 2383 
85140, 183, 2217, 2895 
84690, 338, 3903, 1089 
85410, 379, 2217, 4539 
85320, 206, 1625, 2561 
85590, 117, 4580, 1307 
85680, 302, 4150, 3095 
85230, 275, 1567, 2755 
85860, 96, 1968, 3095 
85770, 249, 3903, 1538 
86040, 43, 3958, 2096 
85950, 324, 2383, 2389 
86220, 372, 1538, 2303 
86130, 73, 2682, 1625 
86310, 224, 3547, 4580 
85500, 102, 4539, 1968 
86580, 212, 2342, 1824 
86400, 298, 3095, 2561 
86670, 314, 2389, 2895 
86490, 348, 3112, 3297 
86940, 332, 2070, 2389 
86760, 321, 2070, 2303 
87030, 52, 2303, 1968 
87120, 281, 2342, 2096 
86850, 232, 4580, 2895 
87210, 358, 4539, 3066 
87300, 173, 3297, 1307 
87570, 290, 3095, 2561 
87390, 295, 1089, 3066 
87750, 49, 2811, 2389 
87480, 186, 3012, 2146 
87840, 390, 3929, 1824 
87660, 390, 2561, 3112 
87930, 282, 2303, 3929 
88020, 145, 3297, 3903 
88200, 245, 2254, 3012 
88290, 197, 2254, 3095 
88470, 386, 3095, 2682 
88110, 239, 3297, 1307 
88380, 266, 3297, 1089 
88560, 389, 2811, 3297 
88830, 89, 2948, 3130 
88650, 290, 2948, 2303 
88920, 101, 1567, 2561 
88740, 361, 3929, 3095 
89190, 388, 2217, 2070 
89280, 234, 2146, 2383 
89010, 278, 3297, 2217 
89100, 98, 4539, 3929 
89370, 273, 2941, 1699 
89640, 186, 1968, 2755 
89460, 84, 2254, 2389 
89550, 244, 2096, 2948 
89730, 100, 2941, 2146 
89910, 352, 2895, 2401 
90000, 78, 3012, 2811 
89820, 360, 3066, 2895 
90180, 325, 2146, 1567 
90270, 230, 4150, 1968 
90450, 147, 3130, 3297 
90090, 163, 2401, 2401 
90630, 184, 2389, 2895 
90360, 49, 3903, 1968 
90540, 366, 1968, 1567 
90720, 97, 2303, 2561 
90810, 246, 1089, 4539 
90900, 99, 1699, 1625 
90990, 248, 2096, 2254 
91260, 133, 3112, 3066 
91080, 325, 4150, 3547 
91530, 275, 1089, 2146 
91350, 372, 3066, 1567 
91170, 90, 2426, 2217 
91620, 91, 1625, 4580 
91800, 255, 1699, 1968 
91440, 336, 3929, 3903 
91710, 62, 2342, 1824 
91980, 398, 2948, 2811 
92160, 261, 2401, 2342 
91890, 129, 2948, 3130 
92250, 299, 3903, 2941 
92070, 183, 1824, 1538 
92520, 134, 3066, 1567 
92610, 161, 2811, 2096 
92340, 388, 2401, 2342 
92700, 376, 2895, 2941 
92790, 132, 1089, 3297 
92430, 224, 3544, 3095 
92970, 317, 3547, 3130 
93150, 169, 2941, 3066 
92880, 373, 3903, 2811 
93240, 96, 3095, 4150 
93060, 128, 1538, 1968 
93420, 210, 4150, 2941 
93510, 391, 2561, 3903 
93690, 72, 2426, 4580 
93330, 176, 4539, 3095 
93870, 87, 3066, 2389 
93600, 353, 2682, 2070 
93780, 381, 3130, 1307 
94050, 330, 1567, 3112 
94320, 242, 1699, 3066 
94230, 133, 2895, 3547 
94140, 385, 1567, 2303 
94410, 51, 2426, 3095 
94500, 303, 3297, 2561 
94590, 228, 2070, 3112 
94680, 324, 3958, 2146 
94860, 142, 3066, 3095 
94770, 283, 3929, 4580 
95040, 30, 2383, 3929 
93960, 186, 4539, 1307 
94950, 200, 1824, 2755 
95220, 201, 3012, 1307 
95130, 47, 1824, 3130 
95400, 217, 2895, 2561 
95490, 399, 3297, 2811 
95580, 70, 1538, 1307 
95310, 274, 2070, 2217 
95850, 364, 3130, 1538 
95760, 347, 2682, 2389 
95940, 190, 3012, 3066 
96030, 265, 1567, 1824 
95670, 165, 2383, 1968 
96120, 44, 2070, 3130 
96300, 395, 3929, 2426 
96210, 387, 3297, 4539 
96390, 40, 3095, 2401 
96480, 239, 1307, 2948 
96750, 108, 2383, 2383 
96840, 274, 2383, 3297 
96930, 30, 3958, 2941 
96570, 176, 4580, 4539 
97020, 352, 3297, 2895 
96660, 127, 2303, 2811 
97110, 262, 1824, 2383 
97290, 372, 2755, 2383 
97380, 298, 1538, 3903 
97200, 105, 2811, 2755 
97650, 221, 1968, 2303 
97740, 186, 2383, 4539 
97470, 134, 3130, 3547 
97560, 383, 2755, 3066 
97830, 148, 2682, 3130 
98010, 178, 4150, 3547 
98100, 188, 3903, 3903 
97920, 370, 2895, 2342 
98280, 108, 2389, 4150 
98370, 387, 2811, 1968 
98550, 144, 3903, 4539 
98460, 153, 3130, 2755 
98640, 161, 3297, 3544 
98730, 92, 2389, 3130 
98190, 369, 2811, 1699 
98820, 85, 1968, 4580 
98910, 132, 2342, 2401 
99000, 179, 2303, 2682 
99180, 337, 2389, 2426 
99270, 309, 1968, 3958 
99090, 365, 2096, 3066 
99540, 333, 2682, 1824 
99360, 165, 2561, 3095 
99630, 172, 3066, 4539 
99720, 185, 2426, 3112 
99810, 393, 2217, 4539 
99450, 399, 3297, 3547 
99900, 386, 1538, 3903 
100080, 146, 3544, 1567 
100170, 62, 2070, 4539 
100260, 151, 2070, 3544 
99990, 282, 2561, 1089 
100350, 318, 1625, 1625 
100620, 142, 3012, 3547 
100440, 398, 3066, 2426 
100710, 276, 2401, 1699 
100800, 325, 2755, 2895 
100530, 190, 3547, 3547 
100980, 369, 3958, 1089 
101070, 366, 2682, 1699 
100890, 201, 2811, 2811 
101340, 128, 2217, 3547 
101160, 193, 3095, 2254 
101430, 293, 4150, 2401 
101250, 158, 2941, 3297 
101700, 334, 2948, 3012 
101610, 76, 1538, 4580 
101520, 148, 2401, 1968 
101880, 386, 2811, 2426 
101970, 152, 2070, 3929 
101790, 85, 2811, 1089 
102060, 348, 3297, 1625 
102150, 339, 3958, 2682 
102420, 34, 1824, 2682 
102240, 187, 2895, 2755 
102690, 274, 3547, 2811 
102330, 383, 2217, 1089 
102780, 266, 2389, 1968 
102510, 248, 1625, 2948 
102600, 334, 2146, 2303 
102870, 155, 2895, 2217 
103050, 255, 3095, 2682 
102960, 54, 3095, 2217 
103140, 371, 3095, 4539 
103410, 242, 1538, 1567 
103500, 366, 2254, 1538 
103320, 249, 1625, 4580 
103680, 202, 2755, 2895 
103230, 106, 1968, 2948 
103860, 303, 2389, 2895 
103770, 78, 4539, 2146 
104040, 204, 3544, 1307 
103950, 73, 1089, 4150 
103590, 109, 4539, 3544 
104310, 262, 2342, 2811 
104130, 383, 3130, 2342 
104400, 141, 2682, 2096 
104220, 368, 2217, 4150 
104670, 391, 3012, 1968 
104490, 142, 2811, 3297 
104580, 268, 2948, 2561 
104760, 222, 2755, 2426 
104850, 33, 4580, 4150 
105030, 349, 2948, 2389 
105210, 310, 2755, 1824 
105300, 94, 3012, 2755 
105120, 86, 1625, 3929 
105390, 334, 4580, 3130 
104940, 38, 3095, 3112 
105570, 64, 4539, 4580 
105660, 249, 1538, 2401 
105840, 78, 4580, 1567 
105750, 319, 2217, 3929 
105930, 82, 2342, 2389 
105480, 68, 1625, 3066 
106020, 88, 1307, 3547 
106110, 209, 4580, 4580 
106380, 239, 3903, 2401 
106290, 155, 2941, 3297 
106470, 236, 1307, 1089 
106200, 121, 2096, 3958 
106650, 198, 1567, 3547 
106740, 123, 3544, 3095 
106830, 76, 1089, 3130 
106920, 277, 1089, 2070 
107100, 182, 2389, 4539 
106560, 356, 2948, 4150 
107010, 169, 1699, 3095 
107280, 69, 4150, 2401 
107190, 144, 4539, 3066 
107370, 219, 1089, 1968 
107460, 191, 3297, 2941 
107640, 201, 3130, 2389 
107550, 188, 2811, 3958 
107820, 351, 2755, 1968 
108000, 309, 3112, 2146 
107910, 273, 4150, 3095 
108180, 284, 4150, 1968 
108090, 42, 2941, 1824 
107730, 79, 2146, 3547 
108270, 138, 3544, 3130 
108450, 192, 3903, 3547 
108360, 262, 2254, 1625 
108540, 234, 2254, 2426 
108810, 126, 2146, 3958 
108630, 326, 1567, 1968 
108720, 68, 2426, 1538 
108900, 205, 1824, 2561 
108990, 359, 3544, 1567 
109170, 343, 2426, 2070 
109260, 134, 3012, 2426 
109080, 61, 2254, 2755 
109350, 197, 1699, 1699 
109710, 302, 1567, 2755 
109440, 372, 2426, 2254 
109620, 294, 2342, 1625 
109890, 361, 3112, 2342 
109800, 227, 3112, 1968 
110070, 294, 3544, 2070 
109530, 108, 2895, 1968 
110250, 341, 2811, 2217 
109980, 105, 1699, 2217 
110340, 320, 2342, 2096 
110160, 293, 3958, 4539 
110520, 94, 1699, 2303 
110610, 132, 2811, 3012 
110430, 353, 2342, 2561 
110790, 357, 3130, 1824 
110700, 379, 1567, 2342 
110880, 237, 1824, 2254 
111240, 339, 1089, 1968 
111150, 46, 1307, 2811 
111060, 344, 2561, 2401 
110970, 364, 2941, 2383 
111330, 134, 2755, 3095 
111510, 310, 1625, 2146 
111420, 298, 2895, 1307 
111600, 309, 3112, 1089 
111690, 372, 2070, 2342 
111780, 317, 1625, 4539 
112050, 390, 1567, 1625 
111960, 386, 4539, 1625 
112140, 54, 2895, 2217 
112230, 349, 1538, 2561 
112320, 120, 3112, 1567 
112410, 261, 1089, 2682 
111870, 370, 2146, 2070 
112590, 382, 1699, 2096 
112500, 144, 3130, 4580 
112770, 51, 2811, 2895 
112680, 302, 3066, 2426 
112950, 61, 3903, 1567 
113130, 300, 3547, 2895 
113040, 84, 2096, 1625 
112860, 325, 2755, 2426 
113220, 121, 1968, 1968 
113400, 395, 3112, 2096 
113310, 186, 3066, 2389 
113490, 368, 1307, 2070 
113580, 121, 2682, 2096 
113760, 248, 2682, 2755 
113850, 368, 3903, 2146 
113670, 248, 2303, 2895 
114120, 359, 4539, 2070 
113940, 132, 2561, 2948 
114390, 251, 1625, 2342 
114210, 298, 3012, 3130 
114480, 119, 3130, 1567 
114030, 66, 1307, 2811 
114300, 261, 2389, 1089 
114750, 379, 2342, 3095 
114660, 301, 2383, 1824 
114570, 284, 2096, 2146 
114930, 132, 3095, 4539 
115020, 203, 2254, 3095 
114840, 361, 2389, 2682 
115290, 62, 2389, 2755 
115110, 159, 3547, 1824 
115470, 383, 2070, 2342 
115200, 343, 2426, 2941 
115560, 288, 3130, 1089 
115650, 285, 3544, 2383 
115830, 40, 2561, 2389 
115380, 164, 2217, 2254 
116010, 343, 1699, 2941 
115740, 132, 2561, 3958 
116190, 376, 2096, 1699 
116100, 63, 3130, 2342 
116280, 126, 2426, 1968 
116460, 117, 3130, 3958 
116370, 204, 1538, 2755 
116550, 233, 2426, 3958 
116640, 61, 2146, 3297 
115920, 264, 4150, 2217 
116730, 90, 1089, 2682 
116820, 399, 2895, 3095 
117090, 63, 1968, 3112 
117000, 326, 2342, 3066 
116910, 87, 2811, 4580 
117270, 298, 1089, 3297 
117450, 160, 1089, 2070 
117180, 272, 2811, 2682 
117540, 368, 3929, 2401 
117630, 351, 2941, 1625 
117360, 62, 2755, 2383 
118080, 315, 3066, 2389 
117720, 280, 1824, 2948 
117900, 235, 4580, 3130 
117810, 87, 2096, 3929 
117990, 216, 3297, 4580 
118440, 185, 2217, 4150 
118170, 361, 3544, 3012 
118260, 334, 3112, 2941 
118530, 62, 1089, 2948 
118350, 75, 1089, 4150 
118620, 286, 2389, 2217 
118890, 212, 3095, 3547 
118800, 134, 3544, 2682 
118980, 223, 1089, 3544 
119250, 34, 3112, 1538 
118710, 46, 3066, 2096 
119070, 119, 2755, 2096 
119430, 173, 1307, 2895 
119160, 364, 2941, 3297 
119610, 351, 3112, 3903 
119520, 346, 2303, 2146 
119700, 47, 2682, 2342 
119340, 282, 1824, 2303 
119790, 127, 2342, 3297 
119970, 106, 3958, 3012 
120150, 280, 1089, 2146 
119880, 374, 3112, 2811 
120060, 396, 1968, 2096 
120240, 210, 3130, 4150 
120330, 152, 2217, 2401 
120600, 232, 2895, 1699 
120420, 115, 2682, 4539 
120780, 298, 3929, 2303 
120510, 277, 1538, 2941 
120690, 370, 3903, 2342 
121050, 262, 2389, 2401 
120870, 83, 2948, 3012 
120960, 62, 3544, 1089 
121140, 338, 1968, 2895 
121410, 316, 3112, 2426 
121320, 231, 4150, 2811 
121590, 34, 3297, 1567 
121230, 237, 3095, 1968 
121500, 288, 2682, 2755 
121770, 361, 4150, 3095 
121860, 299, 4150, 2948 
121950, 43, 2895, 4150 
122040, 152, 2389, 2682 
121680, 374, 3958, 1089 
122310, 232, 3012, 2383 
122220, 59, 4539, 2811 
122130, 175, 2389, 2426 
122490, 226, 2217, 2895 
122670, 193, 2895, 1538 
122400, 325, 2682, 3012 
122580, 72, 3130, 2070 
122760, 386, 3066, 2948 
123030, 98, 1567, 2561 
122850, 47, 2146, 2389 
122940, 301, 1089, 2383 
123120, 263, 2342, 2254 
123210, 158, 2303, 2146 
123390, 35, 4539, 1625 
123300, 164, 3903, 4580 
123480, 317, 2217, 2682 
123750, 223, 3095, 2561 
123570, 67, 4150, 3547 
123660, 194, 3929, 4580 
124020, 90, 1968, 1625 
123840, 313, 3958, 2096 
124200, 331, 2096, 1824 
123930, 59, 2755, 2389 
124110, 94, 3903, 3297 
124380, 329, 2401, 1538 
124560, 371, 2561, 2895 
124470, 198, 2895, 2217 
124740, 85, 3112, 3903 
124650, 148, 2755, 2254 
124920, 57, 3958, 2254 
124290, 273, 2811, 2383 
125010, 127, 4539, 3130 
125100, 238, 2383, 2146 
124830, 213, 2342, 2070 
125280, 190, 1538, 2303 
125190, 205, 2561, 3012 
125460, 226, 2254, 2342 
125370, 48, 4150, 2383 
125550, 214, 3130, 3130 
125820, 170, 1968, 1089 
125640, 247, 2096, 1625 
125910, 178, 2755, 2342 
126000, 235, 3547, 2070 
125730, 228, 3958, 2303 
126090, 260, 4150, 3112 
126270, 102, 2303, 4539 
126180, 354, 4150, 2383 
126360, 347, 2146, 1538 
126450, 268, 3112, 4150 
126630, 245, 3095, 2682 
126720, 253, 1968, 3112 
126540, 56, 2426, 4580 
126810, 252, 3112, 1089 
126900, 257, 1824, 3297 
126990, 123, 2383, 2303 
127260, 158, 3297, 2146 
127170, 390, 3066, 2303 
127080, 165, 4580, 3297 
127530, 115, 2561, 2811 
127440, 340, 3547, 2342 
127620, 66, 3544, 2682 
127710, 198, 2895, 3297 
127350, 387, 2389, 3544 
127980, 57, 2682, 2146 
128070, 356, 4539, 2303 
128160, 156, 2342, 1538 
127800, 101, 2096, 2401 
128340, 324, 2811, 2146 
128250, 212, 3297, 3903 
127890, 314, 3095, 2941 
128610, 69, 3958, 1625 
128700, 322, 2254, 4150 
128520, 241, 2426, 3112 
128430, 315, 3066, 1968 
128790, 266, 2389, 2389 
128880, 317, 2146, 3130 
129060, 110, 2146, 2426 
129150, 114, 2389, 2895 
128970, 278, 2254, 2383 
129330, 156, 2401, 3547 
129240, 43, 3929, 2755 
129420, 120, 2254, 2811 
129600, 259, 2755, 2070 
129780, 309, 1567, 2303 
129510, 73, 2755, 2811 
129690, 394, 2217, 2217 
130050, 121, 2561, 1307 
129870, 312, 2070, 1307 
130230, 269, 2096, 1699 
129960, 330, 4539, 2895 
130410, 288, 2389, 2303 
130320, 311, 1824, 2811 
130500, 79, 4150, 4539 
130140, 30, 1538, 3958 
130590, 205, 2811, 4150 
130860, 184, 1699, 1625 
130680, 186, 1307, 3544 
131040, 371, 2389, 2561 
131130, 372, 3547, 1089 
130770, 191, 3929, 2254 
131220, 231, 3095, 2682 
130950, 195, 3544, 2342 
131490, 266, 1824, 1625 
131310, 217, 3958, 3012 
131400, 192, 2254, 3130 
131760, 229, 2401, 1968 
131850, 275, 3130, 2096 
131940, 334, 1538, 1625 
131670, 65, 4150, 3929 
131580, 217, 3929, 2755 
132120, 369, 3547, 1968 
132210, 333, 3297, 2941 
132030, 392, 2303, 1968 
132480, 136, 3544, 2303 
132300, 207, 2217, 2941 
132390, 376, 2342, 2941 
132660, 335, 3544, 1538 
132750, 263, 3297, 2682 
132570, 89, 2561, 3112 
132930, 187, 2254, 1824 
133110, 116, 2303, 1824 
133020, 129, 2383, 3903 
133290, 142, 1307, 3958 
132840, 376, 4539, 2383 
133470, 236, 3958, 2682 
133380, 191, 3929, 1625 
133650, 97, 3547, 2426 
133200, 221, 1968, 1968 
133830, 156, 2561, 3903 
133560, 101, 3112, 4150 
133740, 83, 2426, 3012 
134010, 178, 2401, 1089 
134100, 204, 1567, 2895 
134280, 228, 2342, 3958 
133920, 83, 1824, 4539 
134370, 87, 2941, 3547 
134460, 30, 2383, 2682 
134190, 48, 1089, 1307 
134640, 301, 2941, 3929 
134730, 187, 3544, 1699 
134820, 363, 1307, 2146 
134550, 192, 2401, 1625 
135090, 38, 3929, 2401 
135000, 345, 2217, 2342 
135270, 285, 1625, 3544 
135180, 161, 3112, 4150 
135360, 127, 3130, 3547 
134910, 108, 3066, 2426 
135630, 312, 1699, 1089 
135540, 96, 3297, 2811 
135810, 203, 3130, 3547 
135900, 53, 2401, 2096 
135720, 208, 1307, 1824 
135990, 386, 2561, 1307 
135450, 79, 3297, 3130 
136080, 115, 1625, 2895 
136440, 168, 2217, 1824 
136260, 174, 1824, 4150 
136170, 96, 3012, 3130 
136620, 233, 3012, 2146 
136350, 231, 2303, 1968 
136530, 96, 1968, 1538 
136800, 343, 2682, 2941 
136980, 292, 3929, 3112 
136710, 387, 2070, 1824 
137070, 181, 3297, 2426 
136890, 336, 3958, 3012 
137340, 358, 3958, 3958 
137160, 105, 3958, 2948 
137430, 341, 2217, 2401 
137520, 384, 1307, 2146 
137700, 69, 2389, 2755 
137610, 290, 2254, 3903 
137250, 51, 3547, 2096 
137970, 35, 4150, 3903 
137880, 146, 1625, 3095 
137790, 73, 1824, 2342 
138060, 107, 2383, 2948 
138330, 97, 2895, 2070 
138150, 277, 2303, 2811 
138510, 336, 1538, 2755 
138240, 366, 2096, 4580 
138420, 257, 2389, 3012 
138690, 225, 2755, 2254 
138780, 136, 1699, 2096 
138600, 267, 2070, 2070 
139050, 142, 2755, 3903 
138960, 159, 1538, 3544 
139140, 187, 1699, 3929 
138870, 329, 1307, 2682 
139410, 333, 2401, 3095 
139320, 329, 2303, 3903 
139590, 148, 2217, 3903 
139230, 127, 2389, 1968 
139770, 140, 2389, 3112 
139500, 385, 2895, 2070 
139950, 202, 2389, 3903 
139860, 289, 3958, 1538 
140130, 160, 3012, 2561 
140040, 143, 2941, 1567 
139680, 59, 2254, 2426 
140310, 341, 2070, 4580 
140400, 347, 2146, 3112 
140580, 337, 1824, 2146 
140220, 204, 2401, 4150 
140760, 328, 1625, 3297 
140490, 67, 1307, 3095 
140670, 211, 3012, 3012 
141030, 189, 2811, 1699 
140940, 257, 1538, 3095 
140850, 142, 2561, 3544 
141210, 283, 2941, 4539 
141120, 263, 2941, 3547 
141390, 328, 2895, 2342 
141300, 109, 2941, 1089 
141660, 108, 3958, 1699 
141570, 261, 2941, 1538 
141840, 319, 3547, 2941 
141750, 319, 2401, 2389 
141930, 39, 3112, 1089 
141480, 222, 3297, 3547 
142110, 249, 3903, 1824 
142200, 248, 3547, 2948 
142020, 341, 2401, 2948 
142290, 183, 2070, 2383 
142380, 347, 2811, 3112 
142470, 132, 3112, 3929 
142560, 271, 2941, 1699 
142650, 71, 2426, 3012 
142830, 297, 2755, 1824 
142740, 369, 2146, 2682 
143010, 338, 1538, 2096 
143100, 195, 3112, 2755 
143190, 114, 1824, 1538 
142920, 186, 2146, 3112 
143280, 138, 2948, 3297 
143460, 364, 1307, 1538 
143640, 338, 2146, 3547 
143730, 58, 3112, 2811 
143370, 177, 2755, 1625 
143910, 43, 3095, 3066 
143820, 72, 3903, 1089 
144000, 325, 2948, 2426 
143550, 71, 4580, 2941 
144090, 117, 2342, 4150 
144180, 62, 2682, 4539 
144360, 110, 2811, 2682 
144540, 195, 2895, 2561 
144450, 72, 3112, 2389 
144270, 315, 3958, 4150 
144720, 63, 3066, 2948 
144630, 356, 1699, 3012 
144900, 101, 4539, 2401 
144990, 71, 3958, 2895 
144810, 170, 3012, 2217 
145260, 189, 4150, 3012 
145080, 374, 4539, 4539 
145170, 199, 3297, 2948 
145530, 373, 3066, 3547 
145440, 139, 2389, 3095 
145710, 63, 4539, 3130 
145620, 206, 2426, 1824 
145350, 144, 1089, 2389 
145800, 216, 1625, 1824 
145890, 223, 1625, 2895 
145980, 257, 3958, 2342 
146250, 265, 2070, 1567 
146340, 291, 3547, 2426 
146070, 156, 2811, 2811 
146160, 193, 2254, 2811 
146520, 262, 3297, 1968 
146700, 222, 1307, 2389 
146610, 139, 2941, 2755 
146880, 191, 3130, 2895 
146430, 271, 4580, 2895 
147060, 313, 3929, 1307 
146790, 54, 1625, 3958 
147240, 392, 3066, 2342 
146970, 99, 2941, 2146 
147420, 354, 2303, 3903 
147510, 153, 2561, 2303 
147150, 174, 2426, 2941 
147600, 361, 1538, 1538 
147690, 345, 1699, 2070 
147780, 169, 3929, 2682 
147330, 182, 3130, 2682 
148140, 133, 3095, 1625 
147960, 67, 2070, 3095 
148050, 179, 1824, 1538 
147870, 190, 1089, 4539 
148320, 218, 1089, 1567 
148500, 323, 2070, 2096 
148230, 169, 2895, 3012 
148410, 343, 3112, 2401 
148590, 240, 1699, 2070 
148680, 42, 2342, 2682 
148860, 128, 2383, 2401 
148770, 352, 2811, 1625 
149130, 327, 3958, 2426 
149040, 96, 3544, 1824 
148950, 388, 2146, 1538 
149400, 155, 1538, 4580 
149220, 42, 2303, 2342 
149310, 155, 2342, 2146 
149490, 298, 1538, 4150 
149580, 179, 3112, 4580 
149850, 383, 3929, 2941 
149670, 337, 3095, 2948 
150030, 58, 2682, 1625 
149940, 237, 4539, 3958 
150210, 351, 1089, 2755 
150120, 270, 3547, 3958 
150300, 73, 1625, 2070 
150390, 363, 2096, 3095 
150570, 326, 2146, 3958 
150480, 60, 2401, 1089 
149760, 372, 1968, 2070 
150840, 190, 2426, 3012 
150750, 225, 3929, 2895 
150930, 278, 3929, 3012 
150660, 303, 3903, 3130 
151200, 203, 2401, 1968 
151020, 351, 3012, 2811 
151380, 68, 3112, 2217 
151290, 370, 2941, 2895 
151470, 198, 3297, 2342 
151560, 363, 2070, 1824 
151110, 330, 3958, 2426 
151650, 309, 2342, 2561 
151740, 111, 1089, 2426 
151830, 227, 3958, 2401 
151920, 139, 3112, 2303 
152010, 160, 4150, 3066 
152190, 48, 1089, 2755 
152280, 47, 1824, 3066 
152100, 244, 3297, 2070 
152370, 219, 3929, 2426 
152460, 72, 2342, 3297 
152550, 326, 4539, 2146 
152640, 399, 2383, 3095 
152730, 314, 3297, 2146 
152910, 74, 3012, 1307 
152820, 114, 2217, 1567 
153180, 224, 1567, 2389 
153000, 317, 1699, 2682 
153360, 86, 1625, 2254 
153090, 309, 3903, 2755 
153540, 91, 1567, 4580 
153720, 218, 3066, 3958 
153630, 263, 1538, 2389 
153270, 133, 2941, 3297 
153450, 322, 3095, 1968 
153900, 91, 2254, 2811 
153990, 185, 3903, 3112 
153810, 156, 2254, 1625 
154080, 330, 3547, 1625 
154350, 399, 3547, 3958 
154260, 312, 2401, 2755 
154530, 185, 4150, 2217 
154440, 263, 3112, 3903 
154620, 248, 3958, 1307 
154800, 173, 2070, 1625 
154890, 365, 1538, 1567 
154170, 103, 2303, 1089 
154710, 314, 3547, 3112 
155160, 82, 2948, 4580 
154980, 305, 2426, 2941 
155340, 395, 3130, 4150 
155070, 224, 1089, 2811 
155250, 264, 1307, 2070 
155520, 209, 1567, 4150 
155430, 37, 2389, 1538 
155610, 155, 2342, 2389 
155880, 94, 3903, 3903 
155700, 243, 1307, 2383 
156060, 319, 1824, 2146 
155790, 63, 2303, 3066 
156240, 96, 4150, 3547 
156150, 319, 1824, 3929 
156420, 286, 2303, 2682 
155970, 46, 3297, 2217 
156330, 230, 1625, 2895 
156600, 113, 2755, 2146 
156510, 391, 3929, 2303 
156870, 62, 1699, 3095 
156780, 163, 1307, 3903 
157050, 99, 4539, 3958 
156690, 151, 3095, 3929 
157140, 154, 3012, 1625 
157230, 123, 3929, 1538 
157320, 221, 1824, 3130 
157410, 260, 2096, 3544 
157590, 291, 2895, 2342 
156960, 285, 3066, 3130 
157500, 146, 2561, 3066 
157770, 250, 3112, 2389 
157950, 107, 2070, 4580 
157860, 306, 3547, 2389 
158130, 292, 3112, 3903 
158220, 294, 2811, 3012 
158040, 32, 2342, 2948 
157680, 213, 3544, 2682 
158490, 282, 2217, 3547 
158400, 194, 1538, 3547 
158580, 336, 3066, 2682 
158310, 340, 2254, 2948 
158850, 231, 3958, 3112 
158670, 174, 3095, 1968 
159120, 270, 2941, 3012 
158760, 37, 3903, 1824 
159030, 121, 2254, 2342 
159300, 88, 3544, 2561 
158940, 42, 3958, 3929 
159390, 261, 2401, 3903 
159570, 59, 3130, 4580 
159210, 331, 1567, 4150 
159750, 371, 3012, 3066 
159660, 185, 2401, 2389 
159840, 281, 2948, 2254 
159930, 75, 3112, 3903 
159480, 271, 2811, 3547 
160290, 78, 3958, 2682 
160110, 369, 1625, 2383 
160380, 258, 1968, 2682 
160200, 47, 2303, 2895 
160020, 179, 3112, 3130 
160650, 262, 2941, 3095 
160740, 340, 2096, 2217 
160470, 175, 3012, 1968 
160830, 383, 1307, 3130 
160560, 320, 3066, 1538 
161190, 182, 2096, 2096 
161010, 73, 2342, 1307 
160920, 49, 3095, 4580 
161280, 106, 2941, 2303 
161370, 364, 2342, 2146 
161550, 191, 2811, 1699 
161460, 104, 2426, 4580 
161100, 85, 2254, 1307 
161640, 265, 2303, 4539 
161820, 85, 2561, 2561 
161730, 237, 2401, 2217 
162000, 337, 3012, 2383 
162090, 383, 1089, 2383 
162270, 272, 3297, 3130 
162180, 366, 3130, 3544 
162360, 340, 3929, 4580 
162450, 348, 4539, 2561 
162540, 351, 2070, 2941 
162630, 153, 1567, 1824 
161910, 74, 2096, 2217 
162900, 38, 2096, 3112 
162810, 78, 4539, 3112 
162990, 263, 2426, 1567 
162720, 31, 2303, 2682 
163080, 384, 2426, 2895 
163350, 271, 2682, 1699 
163260, 161, 3544, 2146 
163530, 283, 3095, 3903 
163620, 276, 3547, 3544 
163170, 139, 4150, 2096 
163800, 51, 3112, 3544 
163440, 211, 2383, 1307 
163890, 49, 1089, 2401 
163980, 92, 2303, 2096 
163710, 97, 2254, 3544 
164070, 239, 1699, 2682 
164250, 242, 2217, 2254 
164160, 63, 2682, 2755 
164340, 350, 2070, 2146 
164430, 77, 4150, 2682 
164610, 187, 1625, 2561 
164700, 236, 1538, 2811 
164790, 94, 1538, 2811 
164520, 247, 2401, 2303 
165060, 369, 4150, 2389 
164880, 338, 1968, 3112 
164970, 290, 2948, 2811 
165240, 261, 4580, 1968 
165150, 346, 2941, 2217 
165510, 213, 3066, 2682 
165420, 266, 2895, 2561 
165330, 134, 2811, 1307 
165690, 236, 1567, 2895 
165870, 294, 2303, 2389 
165600, 205, 2426, 4150 
166050, 258, 3095, 2948 
165960, 37, 4539, 3066 
165780, 149, 3958, 2342 
166230, 278, 4150, 1538 
166410, 261, 1824, 3547 
166320, 133, 2217, 3929 
166590, 33, 3903, 2383 
166500, 221, 3547, 3547 
166680, 181, 1089, 1824 
166140, 243, 2895, 1625 
166770, 370, 3130, 2303 
166860, 311, 2146, 3547 
166950, 301, 2561, 1699 
167130, 123, 3112, 2096 
167220, 98, 1824, 3066 
167040, 348, 1307, 3958 
167490, 394, 2755, 2811 
167400, 266, 2426, 2146 
167310, 250, 3547, 2811 
167580, 335, 2895, 2389 
167760, 396, 1824, 3547 
167670, 125, 2895, 3066 
168030, 397, 2948, 2941 
168120, 307, 3297, 2389 
